month,employer_id,market,revenue,revenue_minus_direct_costs
2015-10-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,10190,1676
2015-10-01,Dog5uOJE+0LPrFfxcjyLkOSmr4E=,sf-bay-area,0,0
2015-10-01,clhZUiN2qiQCpcCh5DvzzRulWuM=,sf-bay-area,3520,590
2015-10-01,cxI6rd2HTinRS6WowDepBnI5tY8=,sf-bay-area,250,50
2015-10-01,kcOMtFYSRqMHb9k1T7Ry9WlKDX0=,sf-bay-area,1225,35
2015-10-01,ZRm+j06d6eTFg/olndJ3kApXDIk=,sf-bay-area,0,0
2015-10-01,jExdMkxJ2LS4Kz2ZblIRkur83SQ=,sf-bay-area,1040,208
2015-10-01,Qx8pYWk+z6ajSVlGE9ys3+95Qxs=,sf-bay-area,720,144
2015-10-01,FhlRZ4No3UibFYcwWNfYotgshag=,sf-bay-area,600,120
2015-10-01,qYC1uCHmb5S3uLL6Gb6mthh4ZA0=,sf-bay-area,220,44
2015-10-01,jqhS0o1eKWa8/ovc+DSnv3xE/Lo=,sf-bay-area,1080,216
2015-10-01,mDybybJFBENi2ND05EFGspDCwJE=,sf-bay-area,660,88
2015-10-01,GxdJod9SlpdPdSqTRkPhw6K69Zk=,sf-bay-area,440,88
2015-11-01,csXV14Wx0sG5Kdy6y5y3eHJKcaw=,other,0,0
2015-11-01,ldW+l2PmzbyDN38Q2cKswMNO6k0=,sf-bay-area,2250,400
2015-11-01,6b8e086+uF3yjICwYmkyjStkr2Y=,sf-bay-area,500,100
2015-11-01,s+CNdbBIjHYCYnme96WpO13N5Tk=,sf-bay-area,750,150
2015-11-01,cbQNhmRdP2lNObiZKtUrBZ6k7RE=,sf-bay-area,250,50
2015-11-01,FXttqP7Xc1aszlvwJl0MKK+ez7U=,sf-bay-area,7000,500
2015-11-01,9chMy7swbDZ3sqaDCqLlLUQDsMY=,sf-bay-area,2625,525
2015-11-01,2Czp7jMJaP+kqs/ktCOgK/+UfeM=,kansas city,845.61,126.8415
2015-11-01,UxlYqhQKOQdMA+eASb2reWDzhx0=,sf-bay-area,3000,550
2015-11-01,3laXJ20VXJNgfEa0zEbBnjD3Cos=,sf-bay-area,5010,302
2015-11-01,nHCU9OfsFRequzQshFD1qypEJVc=,sf-bay-area,4750,850
2015-11-01,U2MYPyQmEYO6IuFJkhyj12xO1fY=,sf-bay-area,2000,400
2015-11-01,uDICpnpBkHTID3oJw6CsFew4ZBY=,sf-bay-area,800,160
2015-11-01,965rHRbGsuxKK3rax3cyc13XPIQ=,kansas city,1176.48,176.472
2015-11-01,aWdfSOI145nxKC8lmQx4oPijCJY=,sf-bay-area,3000,600
2015-11-01,v94kF9XOrd0craNPKiYpC0gPX+0=,sf-bay-area,1995,399
2015-11-01,GBGAeg8pElaBLjSQ8ESLmjrmWlk=,sf-bay-area,760,114
2015-11-01,0fH2wIl4aquahD1CeEoT5tnFBSI=,sf-bay-area,1710,342
2015-11-01,9Jg3aKBW8Ay7Z5E1CzauDtzP6Ks=,sf-bay-area,0,0
2015-11-01,JLGtx1rVsXPxoTogrQ0YCRVi9Kc=,sf-bay-area,2400,480
2015-11-01,reeh+9kL/yr34ovWN84LHQ2/L/8=,sf-bay-area,720,144
2015-11-01,FJ9iKcMqy7dC6hhgtxiPjIjMIAk=,sf-bay-area,210,42
2015-11-01,hw1fzZYvfkNhFCa7KpHulU6WTRo=,sf-bay-area,0,0
2015-11-01,u/cFxrCsbcst2xHP/H8xp3TK4+w=,sf-bay-area,1125,187.5
2015-11-01,MFBC8n35ObNFuVjIH7SDRacCidM=,sf-bay-area,375,75
2015-11-01,QCPmPUJjxaDT/AUYnrvtnct9gWM=,sf-bay-area,1125,187.5
2015-11-01,EpnysZoAvJ3gxJLy+y7JrJ83wo0=,sf-bay-area,2730,546
2015-11-01,0XRb+YOK5IKwzXcWL1f7otxrd/E=,sf-bay-area,480,96
2015-11-01,yfWpKX3iYDRsKspe+g/kRRT5gIM=,sf-bay-area,1290,258
2015-11-01,9Mewyi2ZGxQxEInpoG3h6RWaIhY=,sf-bay-area,1120,224
2015-11-01,3dGtpOm0Jl2utYqiitxu3eYlCdo=,sf-bay-area,0,0
2015-11-01,Fuf+ahNMC16Cx7r/FZgr6/8eaJI=,sf-bay-area,800,120
2015-11-01,E92CvKS1kXnU/SFhuf8d5sfcyvg=,sf-bay-area,1400,160
2015-11-01,ZDUhmjBlZnMY8dXsRuNdqIxyONg=,sf-bay-area,1600,40
2015-11-01,nAhDY5loVW2GPiDr2cPkiZxJvN8=,sf-bay-area,1575,315
2015-11-01,i3Wld8/ZkYm7wSn0PUGh/jNPs+s=,sf-bay-area,5400,1080
2015-11-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,4940,912
2015-11-01,clhZUiN2qiQCpcCh5DvzzRulWuM=,sf-bay-area,960,96
2015-11-01,jExdMkxJ2LS4Kz2ZblIRkur83SQ=,sf-bay-area,800,160
2015-11-01,FhlRZ4No3UibFYcwWNfYotgshag=,sf-bay-area,200,40
2015-11-01,mDybybJFBENi2ND05EFGspDCwJE=,sf-bay-area,200,40
2015-11-01,E7Qr4Uv6NhXNFXQL1woWTOfakc8=,other,0,0
2015-12-01,csXV14Wx0sG5Kdy6y5y3eHJKcaw=,other,0,0
2015-12-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,2660,532
2016-01-01,csXV14Wx0sG5Kdy6y5y3eHJKcaw=,other,0,0
2016-01-01,ldW+l2PmzbyDN38Q2cKswMNO6k0=,sf-bay-area,6200,1040
2016-01-01,6b8e086+uF3yjICwYmkyjStkr2Y=,sf-bay-area,10000,2000
2016-01-01,s+CNdbBIjHYCYnme96WpO13N5Tk=,sf-bay-area,1500,250
2016-01-01,cbQNhmRdP2lNObiZKtUrBZ6k7RE=,sf-bay-area,0,0
2016-01-01,FXttqP7Xc1aszlvwJl0MKK+ez7U=,sf-bay-area,0,0
2016-01-01,9chMy7swbDZ3sqaDCqLlLUQDsMY=,sf-bay-area,750,150
2016-01-01,2Czp7jMJaP+kqs/ktCOgK/+UfeM=,kansas city,3823.66,551.49
2016-01-01,UxlYqhQKOQdMA+eASb2reWDzhx0=,sf-bay-area,3000,600
2016-01-01,3laXJ20VXJNgfEa0zEbBnjD3Cos=,sf-bay-area,0,0
2016-01-01,nHCU9OfsFRequzQshFD1qypEJVc=,sf-bay-area,7250,1250
2016-01-01,U2MYPyQmEYO6IuFJkhyj12xO1fY=,sf-bay-area,8000,1500
2016-01-01,965rHRbGsuxKK3rax3cyc13XPIQ=,kansas city,147.06,22.059
2016-01-01,v94kF9XOrd0craNPKiYpC0gPX+0=,sf-bay-area,190,38
2016-01-01,GBGAeg8pElaBLjSQ8ESLmjrmWlk=,sf-bay-area,0,0
2016-01-01,JLGtx1rVsXPxoTogrQ0YCRVi9Kc=,sf-bay-area,0,0
2016-01-01,FJ9iKcMqy7dC6hhgtxiPjIjMIAk=,sf-bay-area,210,42
2016-01-01,tuzfaAKzZQeU6q0O8eVOyFenK1c=,sf-bay-area,0,0
2016-01-01,vE4aVJt47hK10P37foSb/emIg7k=,sf-bay-area,1600,320
2016-01-01,MFBC8n35ObNFuVjIH7SDRacCidM=,sf-bay-area,0,0
2016-01-01,QCPmPUJjxaDT/AUYnrvtnct9gWM=,sf-bay-area,375,37.5
2016-01-01,CP04AW917xkURZyhqsHFOhxw9jc=,sf-bay-area,480,96
2016-01-01,PXKbqQcqE7irKkhePGQ9iSeWiJY=,sf-bay-area,2535,507
2016-01-01,0XRb+YOK5IKwzXcWL1f7otxrd/E=,sf-bay-area,2880,576
2016-01-01,yfWpKX3iYDRsKspe+g/kRRT5gIM=,sf-bay-area,1825,365
2016-01-01,oWC9dv1uuKqebGC5AtaRNTZayxs=,sf-bay-area,2860,572
2016-01-01,Fuf+ahNMC16Cx7r/FZgr6/8eaJI=,sf-bay-area,1010,160
2016-01-01,E92CvKS1kXnU/SFhuf8d5sfcyvg=,sf-bay-area,600,40
2016-01-01,ZDUhmjBlZnMY8dXsRuNdqIxyONg=,sf-bay-area,600,120
2016-01-01,nAhDY5loVW2GPiDr2cPkiZxJvN8=,sf-bay-area,200,40
2016-01-01,i3Wld8/ZkYm7wSn0PUGh/jNPs+s=,sf-bay-area,2000,400
2016-01-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,2280,342
2016-01-01,jExdMkxJ2LS4Kz2ZblIRkur83SQ=,sf-bay-area,1100,220
2016-01-01,Qx8pYWk+z6ajSVlGE9ys3+95Qxs=,sf-bay-area,1200,240
2016-01-01,FhlRZ4No3UibFYcwWNfYotgshag=,sf-bay-area,0,0
2016-01-01,qYC1uCHmb5S3uLL6Gb6mthh4ZA0=,sf-bay-area,440,88
2016-01-01,jqhS0o1eKWa8/ovc+DSnv3xE/Lo=,sf-bay-area,1700,340
2016-01-01,mDybybJFBENi2ND05EFGspDCwJE=,sf-bay-area,200,40
2016-01-01,GxdJod9SlpdPdSqTRkPhw6K69Zk=,sf-bay-area,1400,64
2016-01-01,1f0jHB+A0DsEGn2lW/bc0zYjWUk=,sf-bay-area,1600,320
2016-01-01,EkcGVOuD4MlfcFz+Xyqo7aiaKkA=,sf-bay-area,390,0
2016-01-01,xDIp6DbNTg+Gc8t9Ok7nyPDtbGk=,sf-bay-area,2400,480
2016-01-01,eEVP+1kiDs6oZ1pCNYTGVfYFFv4=,sf-bay-area,400,80
2016-01-01,uAd7u6Ig3ikGuGn/QzuwbkRjCUI=,los-angeles,200,51.8
2016-01-01,QpW5ENq3roxAx/7fauBYS9Dz3i8=,sf-bay-area,202,40.4
2016-01-01,aUiX0MruH3FAcUDj6PvtpgVTgMc=,sf-bay-area,0,0
2016-01-01,AMzJd7E79qLz0RFbm7vMIQ/zy2s=,sf-bay-area,0,0
2016-01-01,T6AsjcPPKSYHsRb/EQq3JJDEMSY=,sf-bay-area,1080,180
2016-01-01,Az/ofhrQh6tQ5O7ICbVBGaajL0w=,sf-bay-area,1600,320
2016-01-01,bXyNyXHOmnBBfkPekW+/URMjxCE=,los-angeles,1920,448
2016-01-01,VPa52DTAsWHiaS/G0mNOyFwGGSI=,sf-bay-area,500,100
2016-01-01,gu4myzWN48ajw8laGgYaqeH7OOI=,sf-bay-area,202,40.4
2016-01-01,FiHtUIdoEFa0xfgJimcXRWcABjo=,los-angeles,960,224
2016-01-01,fxrMPPox6TLcVa5oXvyORi4JqIs=,sf-bay-area,404,80.8
2016-01-01,GqilIQLV/qpBEZDVRAP/THAFGGU=,sf-bay-area,606,-38.8
2016-01-01,bR2hIaNUEH3Bm37JnA95Otpd2wc=,sf-bay-area,0,0
2016-01-01,+fWLVBEoYmXvUJPLkkkQyGDVHqs=,sf-bay-area,1500,300
2016-01-01,3+lEk6PwKRT8rATBdDHl3kAGLYo=,washington-dc,350,70
2016-01-01,Y3DrdXTeQyxHRyim1ZW3qrWoN14=,sf-bay-area,220,0
2016-01-01,ingflIO1C8pwtJa2YMUCcaDzuv0=,los-angeles,2640,616
2016-01-01,ULad874F9qSTZD5uMSzn10kLhg8=,los-angeles,1200,280
2016-01-01,F7inOMaq2eQv5X3jXHobnsjpCIY=,sf-bay-area,160,32
2016-02-01,l4wJd+sjgOtPIWZQ3cvsIQLxMsA=,other,0,0
2016-02-01,csXV14Wx0sG5Kdy6y5y3eHJKcaw=,other,0,0
2016-02-01,ldW+l2PmzbyDN38Q2cKswMNO6k0=,sf-bay-area,2500,400
2016-02-01,6b8e086+uF3yjICwYmkyjStkr2Y=,sf-bay-area,5625,1125
2016-02-01,s+CNdbBIjHYCYnme96WpO13N5Tk=,sf-bay-area,13275,1955
2016-02-01,cbQNhmRdP2lNObiZKtUrBZ6k7RE=,sf-bay-area,4750,900
2016-02-01,FXttqP7Xc1aszlvwJl0MKK+ez7U=,sf-bay-area,4500,850
2016-02-01,9chMy7swbDZ3sqaDCqLlLUQDsMY=,sf-bay-area,500,50
2016-02-01,2Czp7jMJaP+kqs/ktCOgK/+UfeM=,kansas city,870.32,130.548
2016-02-01,UxlYqhQKOQdMA+eASb2reWDzhx0=,sf-bay-area,15000,2250
2016-02-01,3laXJ20VXJNgfEa0zEbBnjD3Cos=,sf-bay-area,1750,250
2016-02-01,nHCU9OfsFRequzQshFD1qypEJVc=,sf-bay-area,5750,900
2016-02-01,U2MYPyQmEYO6IuFJkhyj12xO1fY=,sf-bay-area,21700,4010
2016-02-01,965rHRbGsuxKK3rax3cyc13XPIQ=,kansas city,1863.54,279.531
2016-02-01,aWdfSOI145nxKC8lmQx4oPijCJY=,sf-bay-area,2200,400
2016-02-01,v94kF9XOrd0craNPKiYpC0gPX+0=,sf-bay-area,950,190
2016-02-01,GBGAeg8pElaBLjSQ8ESLmjrmWlk=,sf-bay-area,1140,228
2016-02-01,54UJ0Ng/iDiCUzX5jCWI08srn7s=,sf-bay-area,0,0
2016-02-01,9Jg3aKBW8Ay7Z5E1CzauDtzP6Ks=,sf-bay-area,246,49.2
2016-02-01,reeh+9kL/yr34ovWN84LHQ2/L/8=,sf-bay-area,0,0
2016-02-01,FJ9iKcMqy7dC6hhgtxiPjIjMIAk=,sf-bay-area,1260,252
2016-02-01,tuzfaAKzZQeU6q0O8eVOyFenK1c=,sf-bay-area,200,40
2016-02-01,hw1fzZYvfkNhFCa7KpHulU6WTRo=,sf-bay-area,4864,972.8
2016-02-01,vE4aVJt47hK10P37foSb/emIg7k=,sf-bay-area,400,80
2016-02-01,u/cFxrCsbcst2xHP/H8xp3TK4+w=,sf-bay-area,656.25,131.25
2016-02-01,MFBC8n35ObNFuVjIH7SDRacCidM=,sf-bay-area,187.5,37.5
2016-02-01,dyr4nQitIYZS7V2RrxB6IjB30N4=,sf-bay-area,0,0
2016-02-01,QCPmPUJjxaDT/AUYnrvtnct9gWM=,sf-bay-area,187.5,37.5
2016-02-01,CP04AW917xkURZyhqsHFOhxw9jc=,sf-bay-area,0,0
2016-02-01,EpnysZoAvJ3gxJLy+y7JrJ83wo0=,sf-bay-area,420,84
2016-02-01,PXKbqQcqE7irKkhePGQ9iSeWiJY=,sf-bay-area,2340,468
2016-02-01,0XRb+YOK5IKwzXcWL1f7otxrd/E=,sf-bay-area,1600,320
2016-02-01,yfWpKX3iYDRsKspe+g/kRRT5gIM=,sf-bay-area,645,129
2016-02-01,9Mewyi2ZGxQxEInpoG3h6RWaIhY=,sf-bay-area,480,96
2016-02-01,7W1iFN4qd0hmbnctR27G5NS6tzA=,sf-bay-area,0,0
2016-02-01,GJoo5tN76WIjT+e9Ak7aCjJPiao=,sf-bay-area,2100,420
2016-02-01,oWC9dv1uuKqebGC5AtaRNTZayxs=,sf-bay-area,8660,1614
2016-02-01,3dGtpOm0Jl2utYqiitxu3eYlCdo=,sf-bay-area,656.25,131.25
2016-02-01,Fuf+ahNMC16Cx7r/FZgr6/8eaJI=,sf-bay-area,2200,440
2016-02-01,E92CvKS1kXnU/SFhuf8d5sfcyvg=,sf-bay-area,4500,580
2016-02-01,ZDUhmjBlZnMY8dXsRuNdqIxyONg=,sf-bay-area,2925,200
2016-02-01,nAhDY5loVW2GPiDr2cPkiZxJvN8=,sf-bay-area,4500,900
2016-02-01,i3Wld8/ZkYm7wSn0PUGh/jNPs+s=,sf-bay-area,750,150
2016-02-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,10450,1938
2016-02-01,Dog5uOJE+0LPrFfxcjyLkOSmr4E=,sf-bay-area,0,0
2016-02-01,clhZUiN2qiQCpcCh5DvzzRulWuM=,sf-bay-area,1520,228
2016-02-01,cxI6rd2HTinRS6WowDepBnI5tY8=,sf-bay-area,125,25
2016-02-01,AiIAiJGpDSCUHEkTm/kPhgXSa+w=,sf-bay-area,1093.75,218.75
2016-02-01,kcOMtFYSRqMHb9k1T7Ry9WlKDX0=,sf-bay-area,3062.5,87.5
2016-02-01,jExdMkxJ2LS4Kz2ZblIRkur83SQ=,sf-bay-area,1000,200
2016-02-01,Qx8pYWk+z6ajSVlGE9ys3+95Qxs=,sf-bay-area,800,160
2016-02-01,FhlRZ4No3UibFYcwWNfYotgshag=,sf-bay-area,1720,344
2016-02-01,qYC1uCHmb5S3uLL6Gb6mthh4ZA0=,sf-bay-area,620,80
2016-02-01,jqhS0o1eKWa8/ovc+DSnv3xE/Lo=,sf-bay-area,800,160
2016-02-01,mDybybJFBENi2ND05EFGspDCwJE=,sf-bay-area,800,160
2016-02-01,GxdJod9SlpdPdSqTRkPhw6K69Zk=,sf-bay-area,1240,248
2016-02-01,1f0jHB+A0DsEGn2lW/bc0zYjWUk=,sf-bay-area,600,120
2016-02-01,EkcGVOuD4MlfcFz+Xyqo7aiaKkA=,sf-bay-area,2000,400
2016-02-01,xDIp6DbNTg+Gc8t9Ok7nyPDtbGk=,sf-bay-area,11000,2055
2016-02-01,eEVP+1kiDs6oZ1pCNYTGVfYFFv4=,sf-bay-area,2000,0
2016-02-01,uAd7u6Ig3ikGuGn/QzuwbkRjCUI=,los-angeles,700,181.3
2016-02-01,YX1zcbcfOmsmaxQYU5P1VQZU61M=,sf-bay-area,660,132
2016-02-01,QpW5ENq3roxAx/7fauBYS9Dz3i8=,sf-bay-area,3432,606
2016-02-01,+Zr5coa46rVtUY68oOulsoexlwg=,sf-bay-area,200,40
2016-02-01,Q4bwFzQpm3L8fOa9PiF1uT25zHs=,sf-bay-area,200,-40
2016-02-01,4izVdKNKu6hl2+m8bKVZc0deklM=,sf-bay-area,200,40
2016-02-01,aUiX0MruH3FAcUDj6PvtpgVTgMc=,sf-bay-area,0,0
2016-02-01,AMzJd7E79qLz0RFbm7vMIQ/zy2s=,sf-bay-area,1295,234
2016-02-01,T6AsjcPPKSYHsRb/EQq3JJDEMSY=,sf-bay-area,0,0
2016-02-01,Az/ofhrQh6tQ5O7ICbVBGaajL0w=,sf-bay-area,4200,840
2016-02-01,1thmulALevQQVBfrzOHtoAjkn9k=,sf-bay-area,1192.5,238.5
2016-02-01,PktPWkZv4+D/DeMlMYUUfts3Q2U=,sf-bay-area,1320,264
2016-02-01,bXyNyXHOmnBBfkPekW+/URMjxCE=,los-angeles,6000,1400
2016-02-01,qLV70khDzzIug3W/+YQ9BQpFwTw=,los-angeles,240,48
2016-02-01,4dSOyL8VHs6Vy/sg9g4g9F1kDco=,los-angeles,3360,624
2016-02-01,pb8A2ZDfPOfVzeRKWPouv3dZKvA=,los-angeles,2160,432
2016-02-01,WVQIuDuJr5xOU5Yb+omA9vuOVQ4=,sf-bay-area,600,120
2016-02-01,VPa52DTAsWHiaS/G0mNOyFwGGSI=,sf-bay-area,250,50
2016-02-01,gu4myzWN48ajw8laGgYaqeH7OOI=,sf-bay-area,0,0
2016-02-01,LHhAYdpvXxRH9fsjF0sYENunOK4=,sf-bay-area,606,121.2
2016-02-01,FiHtUIdoEFa0xfgJimcXRWcABjo=,los-angeles,2880,616
2016-02-01,fxrMPPox6TLcVa5oXvyORi4JqIs=,sf-bay-area,606,121.2
2016-02-01,U7PuXEZrAg8U1lBw/g0tSMk0zYw=,sf-bay-area,0,0
2016-02-01,GqilIQLV/qpBEZDVRAP/THAFGGU=,sf-bay-area,808,161.6
2016-02-01,bR2hIaNUEH3Bm37JnA95Otpd2wc=,sf-bay-area,101,20.2
2016-02-01,jjf7NCAF3y4of+c0ho9bK6yXEvA=,sf-bay-area,0,0
2016-02-01,RrYtt/fGkvi6ZvKmMJMUICEE4Qo=,sf-bay-area,0,0
2016-02-01,Ap64UKJR0Uav2VxoMuDGdHNYMnk=,sf-bay-area,202,40.4
2016-02-01,Fewe9OrZysy35CAP+zJHbT/okWs=,los-angeles,3600,840
2016-02-01,ROgP/lTZUp1gh6haGAv0uAvq9gk=,los-angeles,240,48
2016-02-01,EDNn+iAiOrnSviOzIOl/twNPq/8=,sf-bay-area,0,0
2016-02-01,+fWLVBEoYmXvUJPLkkkQyGDVHqs=,sf-bay-area,3900,700
2016-02-01,3+lEk6PwKRT8rATBdDHl3kAGLYo=,washington-dc,2450,490
2016-02-01,Y3DrdXTeQyxHRyim1ZW3qrWoN14=,sf-bay-area,400,80
2016-02-01,ingflIO1C8pwtJa2YMUCcaDzuv0=,los-angeles,5040,1120
2016-02-01,4XmEQYOTa9zJc46TgS7rypn2L7w=,los-angeles,240,56
2016-02-01,ULad874F9qSTZD5uMSzn10kLhg8=,los-angeles,9517.5,2115.333333
2016-02-01,WVwHC+sd5kzSlyO/zjOK/uc4em4=,los-angeles,4800,1064
2016-02-01,F7inOMaq2eQv5X3jXHobnsjpCIY=,sf-bay-area,560,72
2016-02-01,PwaQMv5sLT9DSqrjRr+T02jyi/8=,sf-bay-area,150,30
2016-02-01,gwk98X0yT87rrrXcTxkhObmQZCA=,los-angeles,2405,561.1666667
2016-02-01,kiGt1hwUf/fUEW1RsjxG1Xc3Erw=,los-angeles,2640,616
2016-02-01,Sg0HzxhEqcVGRSSIol4wBefV2UI=,sf-bay-area,0,0
2016-02-01,NqStHkUnB8kA6OgZjGqvNwD5Gk8=,sf-bay-area,1771.875,96.8553125
2016-02-01,tIuQmMEwjiHtQkLid0CfVw1Cas4=,sf-bay-area,590.625,45.6184375
2016-02-01,EWxqlZY9qGwcsmUEiErgBaSMJjw=,sf-bay-area,0,0
2016-02-01,EJBBFLz8I19BGh2ZdwUaAMpC07Y=,sf-bay-area,1378.125,53.1096875
2016-02-01,B8L87NTKwFIOmMCbHfy9EuA1M0s=,sf-bay-area,393.75,3.745625
2016-02-01,9JL7dCeFHINiZlupbAVojTgQLnM=,sf-bay-area,393.75,23.745625
2016-02-01,G/fDi6YUDt1B8jcS4VOHSGE4mpg=,sf-bay-area,196.875,0
2016-02-01,+zmk4Bj0yR7sZl+mwtjIOfWmmOQ=,sf-bay-area,196.875,21.8728125
2016-02-01,04b3s6mXzSdcybDi8ek9IalA0jU=,los-angeles,4610,1075.666667
2016-02-01,oSS7zxrJjfKjX7/VQWzzOeVWeX0=,sf-bay-area,0,0
2016-02-01,xYgTylCWD0JKNA7WH5FLx0jKaiM=,sf-bay-area,400,40
2016-02-01,1LzqNIVJ3PKgHbPYFzW0BOch6bY=,sf-bay-area,600,60
2016-02-01,aZg7M+SPiJDldDTM/sXBIwo1Mv0=,sf-bay-area,600,60
2016-02-01,soCV8Ca0OFQnHGCt4uazQ9v7VzA=,sf-bay-area,1909.95,190.995
2016-02-01,TQ4hK5515oyAwc1EM1CxehYHffQ=,sf-bay-area,0,0
2016-02-01,+TImyytwRMzbqI3m7nZJ6fiKVmY=,sf-bay-area,1586.45,158.645
2016-02-01,74jS7K8eIzXSqwzxOdH4IofCu8k=,sf-bay-area,2160,432
2016-02-01,xFg2n+RA2U8LcfYMrfNZKwSH44U=,other,960,224
2016-02-01,N21K+HJs/uN3KrAU6sT1LgY66JA=,sf-bay-area,3375,675
2016-02-01,67lTbdJA8Cx9vAU59ctXV76xOKg=,sf-bay-area,472.5,122.5
2016-02-01,TuBdM3vuXsiSyGWgr6I5vF0Yj/Y=,sf-bay-area,1653.75,428.75
2016-02-01,nDVqDQjDJXWEIZXIU8f/51J5Vak=,sf-bay-area,200,40
2016-02-01,nNDwKnkZl1vRle90fVZQ6V6ZdwY=,los-angeles,960,224
2016-02-01,DEJV1mWDJu6aIXPW6lStOTBd96Y=,los-angeles,120,28
2016-02-01,UbZ1MI3pnEj2E+Opptmq9+tfvxU=,los-angeles,1920,448
2016-02-01,pGr0ecB8kjApNuK0SxdJiJu7UCk=,los-angeles,1920,448
2016-02-01,Sz3MGk0FYslQFjQxc87TPUoKHB4=,sf-bay-area,187.5,37.5
2016-02-01,STVrbQt3sBALPPbAwki0ntxxrxo=,sf-bay-area,300,60
2016-02-01,Lt5EZPgZI38XiG/r5Be9+qMzCCQ=,sf-bay-area,200,40
2016-02-01,9S23LgZpGYBCP7vrL4lkUKqHTKI=,los-angeles,400,103.6
2016-03-01,l4wJd+sjgOtPIWZQ3cvsIQLxMsA=,other,0,0
2016-03-01,csXV14Wx0sG5Kdy6y5y3eHJKcaw=,other,0,0
2016-03-01,ldW+l2PmzbyDN38Q2cKswMNO6k0=,sf-bay-area,2000,350
2016-03-01,6b8e086+uF3yjICwYmkyjStkr2Y=,sf-bay-area,5500,1000
2016-03-01,s+CNdbBIjHYCYnme96WpO13N5Tk=,sf-bay-area,4750,900
2016-03-01,cbQNhmRdP2lNObiZKtUrBZ6k7RE=,sf-bay-area,1500,300
2016-03-01,FXttqP7Xc1aszlvwJl0MKK+ez7U=,sf-bay-area,8500,1650
2016-03-01,9chMy7swbDZ3sqaDCqLlLUQDsMY=,sf-bay-area,2250,450
2016-03-01,2Czp7jMJaP+kqs/ktCOgK/+UfeM=,kansas city,5108.94,760.091
2016-03-01,UxlYqhQKOQdMA+eASb2reWDzhx0=,sf-bay-area,7250,1200
2016-03-01,3laXJ20VXJNgfEa0zEbBnjD3Cos=,sf-bay-area,2000,400
2016-03-01,nHCU9OfsFRequzQshFD1qypEJVc=,sf-bay-area,7000,1350
2016-03-01,khcezEHqw5MZCSE5QdioEP08ZaI=,other,0,0
2016-03-01,U2MYPyQmEYO6IuFJkhyj12xO1fY=,sf-bay-area,2150,380
2016-03-01,965rHRbGsuxKK3rax3cyc13XPIQ=,kansas city,2471.48,367.972
2016-03-01,aWdfSOI145nxKC8lmQx4oPijCJY=,sf-bay-area,3400,640
2016-03-01,v94kF9XOrd0craNPKiYpC0gPX+0=,sf-bay-area,760,127
2016-03-01,GBGAeg8pElaBLjSQ8ESLmjrmWlk=,sf-bay-area,5320,1064
2016-03-01,9Jg3aKBW8Ay7Z5E1CzauDtzP6Ks=,sf-bay-area,1476,295.2
2016-03-01,reeh+9kL/yr34ovWN84LHQ2/L/8=,sf-bay-area,180,36
2016-03-01,FJ9iKcMqy7dC6hhgtxiPjIjMIAk=,sf-bay-area,210,42
2016-03-01,tuzfaAKzZQeU6q0O8eVOyFenK1c=,sf-bay-area,200,40
2016-03-01,hw1fzZYvfkNhFCa7KpHulU6WTRo=,sf-bay-area,13688,2737.6
2016-03-01,vE4aVJt47hK10P37foSb/emIg7k=,sf-bay-area,2048,409.6
2016-03-01,u/cFxrCsbcst2xHP/H8xp3TK4+w=,sf-bay-area,3093.75,618.75
2016-03-01,MFBC8n35ObNFuVjIH7SDRacCidM=,sf-bay-area,187.5,37.5
2016-03-01,CP04AW917xkURZyhqsHFOhxw9jc=,sf-bay-area,1920,224
2016-03-01,EpnysZoAvJ3gxJLy+y7JrJ83wo0=,sf-bay-area,1890,378
2016-03-01,PXKbqQcqE7irKkhePGQ9iSeWiJY=,sf-bay-area,160,32
2016-03-01,0XRb+YOK5IKwzXcWL1f7otxrd/E=,sf-bay-area,2400,480
2016-03-01,yfWpKX3iYDRsKspe+g/kRRT5gIM=,sf-bay-area,2470,451
2016-03-01,9Mewyi2ZGxQxEInpoG3h6RWaIhY=,sf-bay-area,2360,440
2016-03-01,7W1iFN4qd0hmbnctR27G5NS6tzA=,sf-bay-area,200,40
2016-03-01,GJoo5tN76WIjT+e9Ak7aCjJPiao=,sf-bay-area,2100,420
2016-03-01,oWC9dv1uuKqebGC5AtaRNTZayxs=,sf-bay-area,7690,1406
2016-03-01,3dGtpOm0Jl2utYqiitxu3eYlCdo=,sf-bay-area,875,131.25
2016-03-01,Fuf+ahNMC16Cx7r/FZgr6/8eaJI=,sf-bay-area,4000,615
2016-03-01,E92CvKS1kXnU/SFhuf8d5sfcyvg=,sf-bay-area,4750,845
2016-03-01,ZDUhmjBlZnMY8dXsRuNdqIxyONg=,sf-bay-area,1900,300
2016-03-01,nAhDY5loVW2GPiDr2cPkiZxJvN8=,sf-bay-area,4300,860
2016-03-01,i3Wld8/ZkYm7wSn0PUGh/jNPs+s=,sf-bay-area,1350,270
